word,category
神謀睿慮,NONE
稱現,NONE
細事素,NONE
繼續,NONE
缺欠,NONE
缺銀,NONE
舊交,NONE
議覆鼓,NONE
躁急,NONE
追補,NONE
遇有關,NONE
還戶,NONE
部停,NONE
面奏,NONE
餘等語,NONE
餘萬現,NONE
一親,NONE
一齊,NONE
三扎薩克兵,NONE
不歸順,NONE
不睦致,NONE
之事發,NONE
之州縣,NONE
之雪,NONE
信人,NONE
信爾,NONE
俱善,NONE
倉糧散,NONE
兩馬匹,NONE
兵向,NONE
兵扎薩克濟,NONE
其後以,NONE
博貝,PER
博貝之兵,NONE
博貝奏,NONE
厄魯特散,NONE
及策,NONE
可令車,NONE
可得,NONE
否一,NONE
哈爾,NONE
喀爾喀直,NONE
大軍將,NONE
好言,NONE
妄何,NONE
宣尉司,OFF
將三扎,NONE
將現,NONE
將甘肅,NONE
尚應,NONE
巡撫綽奇,PER
已足用,NONE
布珠,NONE
帶車,NONE
廣散,NONE
弟兄,NONE
彼真信,NONE
往吳,NONE
戶人,NONE
扎薩克羅卜藏,PER
托輝,NONE
招撫吳,NONE
探其,NONE
攔阻,NONE
攜印,NONE
敵聞,NONE
明安去,NONE
時若,NONE
有策,NONE
朝予,NONE
桑植,LOC
梁海,PER
樹林,NONE
此動作,NONE
毛土舍,PER
深密處,NONE
添兵則,NONE
添給,NONE
災飢民應,NONE
無關,NONE
特公博貝奏,PER
監賑,NONE
相仇,NONE
科特,NONE
納米,NONE
紛擾,NONE
索倫,GRP
給書,NONE
統布爾九,PER
統白濟,PER
翎及,NONE
至紛,NONE
著尾,NONE
薩克兵,NONE
處以,NONE
衝前,NONE
覃煊,PER
覽爾部查,NONE
設有,NONE
語似,NONE
議覆蘭州,NONE
車領,NONE
軍需,NONE
逃入,NONE
達兵,NONE
阿爾泰嶺,LOC
隨博貝兵,NONE
雅兵,NONE
雖策,NONE
領人同,NONE
領遣,NONE
題湖,NONE
飛馳,NONE
餘次,NONE
齊齊,NONE
倉米麥,NONE
前令,NONE
及現,NONE
喇卜坦來,NONE
四萬餘,NONE
存倉,NONE
採買米,NONE
朝議政,NONE
王園,NONE
甘肅存,NONE
粟米,NONE
莊浪,LOC
運送路,NONE
遠費,NONE
鄂海,PER
需有,NONE
鞏昌三處,LOC
駙功額,NONE
乘馬匹,NONE
今正,NONE
令富,NONE
傷損,NONE
出嘉峪關,LOC
寧安回,LOC
將噶斯口,NONE
巴顏和洛,LOC
常馬爾河,LOC
抵噶斯口,LOC
放火,NONE
暴發,NONE
燒荒,NONE
甚窄策,NONE
自嘉峪關,LOC
至噶斯口,LOC
路徑,NONE
軍務錢,NONE
達奏過,NONE
零來,NONE
餘里噶斯口,NONE
駙策,NONE
一百里,NONE
下人私,NONE
云向,NONE
五十五年,DATE
仁愛之意,NONE
傳令治辦,NONE
傳集,NONE
全到,NONE
再巴爾,NONE
出兵,NONE
出疹,NONE
前來然,NONE
吳圖,NONE
哈薩克,GRP
問但,NONE
報策,NONE
墨圖,NONE
外查,NONE
富寧安,PER
寧安疏,NONE
寬長,NONE
將席柱,NONE
將胡,NONE
將軍席柱,PER
已令,NONE
巴爾庫爾,LOC
帽等物,NONE
庫勒,NONE
庫爾接,NONE
庫爾東西,NONE
必爾汗,NONE
應令將,NONE
戴青,OFF
投誠應,NONE
搜濟,PER
曾報,NONE
最屬,NONE
東邊,NONE
正欲策,NONE
營安設,NONE
營盤,NONE
特木爾,PER
率扈,NONE
產業,NONE
痘,NONE
白克木,PER
白克額敏,PER
盡處奎,NONE
禮遵,NONE
秋時,NONE
稱策,NONE
自巴爾,NONE
至巴爾庫爾,LOC
至會盟,NONE
行糧,NONE
西寧口,LOC
言策,NONE
許屬,NONE
諸臣詣,NONE
諸貝勒,OFF
賞賚袍,NONE
軍席柱,NONE
連立,NONE
遍立,NONE
防範不時,NONE
阿爾泰,LOC
阿齊圖,PER
領頭隊,NONE
駐西寧,NONE
騸,NONE
一理,NONE
一議漢,NONE
之民輸,NONE
今緩,NONE
俾窮鄉,NONE
兩議者,NONE
兩零糧,NONE
君者,NONE
咨詢,NONE
均霑,NONE
執拗則,NONE
大有關,NONE
失望,NONE
如之何,NONE
始然,NONE
學政以,NONE
將五府,NONE
將難,NONE
崇為,NONE
張逸少,PER
徵取,NONE
徵賑,NONE
德意,NONE
必向,NONE
恐匱乏,NONE
截然,NONE
施而來,NONE
春應,NONE
時勤,NONE
未裕,NONE
束零,NONE
歉歲,NONE
泂,NONE
申喬來,NONE
登民難,NONE
相間,NONE
石零草,NONE
私徵侵蝕者察出,NONE
窮黎即,NONE
粒食,NONE
總督范時,PER
繼著,NONE
耗,NONE
自巴爾庫爾,LOC
自趙,NONE
至肅州,LOC
蘇庫,NONE
該督遍,NONE
辦錢,NONE
過溢田畝,NONE
遵耶,NONE
閻之蓋,PER
雖惠澤頻,NONE
劉相為,PER
參殊屬,NONE
如所擬,NONE
如駕,NONE
宜黃縣,LOC
室女,NONE
幸熱河,NONE
弓馬奏,NONE
引見速,NONE
張伯,PER
張伯行將,NONE
投文,NONE
招聚匪,NONE
楊存理,PER
楊氏聞,NONE
死予,NONE
決應,NONE
秋後處,NONE
符德彰,PER
縞,NONE
翦,NONE
考驗,NONE
行照,NONE
訃,NONE
類題,NONE
七十九,NONE
二千石,NONE
人漢軍黃天,NONE
吳道,PER
寵妻,NONE
暹妻,NONE
滕天,NONE
秦扎魯特,NONE
譚氏,PER
鄭載倫,PER
韓資,NONE
三官,NONE
並無糧,NONE
之額敏,NONE
事將,NONE
云領,NONE
以牧運米,NONE
以米,NONE
以羊給,NONE
任今,NONE
但席柱,NONE
作為,NONE
使用,NONE
便益,NONE
保應,NONE
保著,NONE
俱欲,NONE
倘運,NONE
候種,NONE
償還,NONE
兩下,NONE
兵戰敗策,NONE
兵直,NONE
其庸懦,NONE
其陸續,NONE
具奏續,NONE
各分車,NONE
周到,NONE
回文,NONE
地後隊,NONE
如喀爾,NONE
如火燒,NONE
完日應,NONE
定奪者,NONE
宜建壩,NONE
容易,NONE
富寧安作速,PER
富寧安所奏,PER
寧安奏,PER
審察,NONE
將軍以,NONE
將軍鎮,NONE
將額敏,NONE
工即,NONE
席柱,PER
徐家,NONE
徹回,NONE
應令席柱,PER
所親,NONE
折銀償還,NONE
接上,NONE
時眾,NONE
景况,NONE
柱查,NONE
柳園頭,LOC
楊家馬頭,LOC
楊福任,PER
楊福子,PER
每輛,NONE
深曉領,NONE
牧養馬匹,NONE
甚大行,NONE
甚難,NONE
留足,NONE
疏言山陽縣,NONE
禮議政,NONE
糧不至,NONE
糧尚,NONE
統穆賽,PER
羊十萬,NONE
聞殊屬,NONE
若彼時,NONE
范家莊,LOC
莊安東縣,LOC
著會議,NONE
議現,NONE
車夫,NONE
軍中現,NONE
輛令,NONE
轉運此,NONE
運到,NONE
遙遠米,NONE
遽爾奏,NONE
門等處,NONE
阿濟,PER
陝西小車,NONE
領兵將,NONE
餘剩,NONE
餘石米,NONE
圈頭,NONE
泊段,NONE
一疏查,NONE
今鑾儀,NONE
傳邸,NONE
兵且,NONE
兵邊,NONE
其萬全,NONE
分清,NONE
前任,NONE
前後慮,NONE
劉蔭樞,PER
劉蔭樞本,PER
劉蔭樞題,PER
勞苦馬匹,NONE
北征,NONE
及久遠,NONE
吳通,PER
周閱,NONE
因備,NONE
多太潛住,NONE
天末,NONE
奏稱,NONE
如策,NONE
始合,NONE
寶導引,NONE
工公同,NONE
得麟,NONE
必籌,NONE
怒形,NONE
思海,NONE
悔罪自新,NONE
抄妄行,NONE
損傷,NONE
旨策,NONE
未悉,NONE
杜漸,NONE
生靈計,NONE
畢事,NONE
發邊民能,NONE
盧詢,PER
矢公,NONE
紆,NONE
聽信,NONE
自策,NONE
自邊界,NONE
處共買,NONE
處得,NONE
行殄滅,NONE
衰邁著,NONE
覆貴州,NONE
親剿,NONE
誤信,NONE
諸聲色,NONE
軍務並,NONE
達奏稱,NONE
達所行,NONE
鑾儀,NONE
題雲南,NONE
驟加,NONE
以後衍,NONE
伊兄敬,NONE
儼俱著,NONE
儼應照,NONE
兄敬,NONE
公之例,NONE
公所,NONE
四氏學,NONE
子敬,NONE
學官,OFF
官亦令,NONE
封公後並,NONE
封鎮國,NONE
屬應,NONE
敬順陽桑,NONE
旨敬,NONE
楊浩補授,NONE
正應,NONE
蘇努之子,NONE
蘇爾金,PER
處州,LOC
議覆衍,NONE
貢生,SYS
阿及,NONE
阿降,NONE
順陽桑,NONE
三四十,NONE
不言皆入,NONE
不諳况,NONE
並不以,NONE
並不奏聞,NONE
並不直,NONE
並未會集,NONE
之嵩,NONE
之黨乎,NONE
京諸臣,NONE
今值,NONE
今始,NONE
今滿洲,NONE
令漢,NONE
令科道,NONE
伊乃大學士,NONE
伊之善,NONE
伊令,NONE
伊榜樣,NONE
伊自謂,NONE
伊鑲,NONE
但務,NONE
俱云,NONE
內無能,NONE
兩降,NONE
再禱,NONE
切言,NONE
前稱,NONE
名夏即,NONE
咸習,NONE
唯唯,NONE
問用,NONE
噶禮,PER
嚴查題,NONE
圖噶禮,PER
圖恩威,PER
報及,NONE
大學士馬齊,PER
安逸,NONE
將嵩,PER
嵩祝者,PER
幾次,NONE
延日久,NONE
得雨臣,NONE
心憂慮,NONE
忻幸,NONE
恐此,NONE
或止,NONE
抑畏,NONE
授爾,NONE
日起,NONE
旨在,NONE
旨始,NONE
旨速,NONE
旱之際,NONE
暵,NONE
欺君之罪,NONE
求雨,NONE
無煩,NONE
申喬之黨,NONE
申喬令,NONE
當懇,NONE
發諭,NONE
眾言,NONE
知營求,NONE
禱爾將,NONE
科道言,NONE
穆和倫,PER
竭誠祈,NONE
端午,DATE
節恐,NONE
結親,NONE
緘口,NONE
總之伊,NONE
自守者,NONE
若非,NONE
著嵩,NONE
親到,NONE
覺察必,NONE
誅之乎,NONE
語止,NONE
諾諾,NONE
豈特當,NONE
趨奉,NONE
輕視滿,NONE
逃走,NONE
邊北,NONE
閱京師,NONE
難免,NONE
面一經,NONE
風漸,NONE
飲,NONE
不好,NONE
今夏,NONE
今若同,NONE
仍似,NONE
以正黃旗,GRP
伯索,NONE
俱應革,NONE
傅爾笏納,PER
傅紳,PER
免予,NONE
党,NONE
典賴,NONE
參奏亦屬,NONE
否霑,NONE
呂履恒,PER
周道,PER
咨著革,NONE
咨陳,NONE
報內,NONE
壽春,LOC
妄書,NONE
孫柱,PER
學士星,PER
將任,NONE
尚書赫碩,PER
峨泰長,PER
廣東瓊州,LOC
彭始,NONE
從典,PER
應見,NONE
搏,NONE
搏王,NONE
故右衛,NONE
新俱著,NONE
星峨,NONE
時漸,NONE
書賴,NONE
李華之學士,NONE
林周,NONE
梅俱著,NONE
楊柱,NONE
氣色,NONE
泰長,NONE
涼爽,NONE
清俱著,NONE
王思軾,PER
甚熱,NONE
甚熱今,NONE
生著,NONE
眾議,NONE
碩卓禮克圖,PER
穆喇錫,PER
統孫渣,NONE
職大學士,NONE
職恩詔,NONE
職禮部,NONE
胡作,NONE
胡作梅,PER
董弘毅,PER
虔心,NONE
覺和托,PER
觀京師,NONE
語亦屬,NONE
赫碩,PER
起身,NONE
足之處,NONE
遲延之處,NONE
郝,NONE
重遠,PER
阿賴田,PER
雨澤曾,NONE
麻來,PER
乃京師,NONE
公登色,PER
凡本,NONE
商賈麥,NONE
將軍達,PER
從之予,NONE
由商,NONE
統汪悟,NONE
處商,NONE
買者,NONE
賈及,NONE
賈富戶,NONE
郭多,PER
麥價,NONE
以己,NONE
侍衛伍,PER
力耕種,NONE
勘明會,NONE
可墾,NONE
可期,NONE
同富寧安,NONE
同督撫,NONE
地尚,NONE
多肅州,NONE
富寧安會,NONE
捐輸,NONE
有願,NONE
派往,NONE
漸集,NONE
相應令,NONE
糧米臣,NONE
細訪,NONE
綽奇將,NONE
茂盛,NONE
設立衛,NONE
軍務之人,NONE
這事令,NONE
遍行,NONE
邊疆,NONE
金塔寺,LOC
間臣,NONE
需莫要,NONE
宣城,LOC
郭里營,LOC
齊祿,NONE
五十六年,DATE
亦行,NONE
何待言耶其,NONE
倉糧庫,NONE
兵民無不懽悅,NONE
分久遠,NONE
參可傳,NONE
參科道,NONE
可憫爾,NONE
富寧安駐,NONE
巡撫時,NONE
情屬,NONE
所收,NONE
收貯寺,NONE
易行,NONE
果否,NONE
查其年,NONE
無犯,NONE
矜者,NONE
石交,NONE
社倉,NONE
秋毫,NONE
統托,NONE
緩決,NONE
著查,NONE
行之果,NONE
行後試,NONE
誠無愧,NONE
軍喀爾喀澤卜尊,NONE
雖勤,NONE
難爾姑試,NONE
內揀選,NONE
壯健並,NONE
巴爾庫爾軍前,NONE
王用霖,PER
舊人,NONE
阿喇衲,PER
隨過,NONE
官員前,NONE
富寧安處,NONE
憂候,NONE
漢軍丁,NONE
濟魯克,PER
繁見,NONE
缺題,NONE
補道員,NONE
選五員,NONE
一心,NONE
之婿,NONE
伊子羅卜,NONE
侍衛等諸,NONE
優著,NONE
克著,NONE
公察罕,PER
劉世俊,PER
勞著,NONE
喇扎卜,PER
圖爾自效,NONE
奈曼喀爾,GRP
妻夏氏,NONE
妻翁氏,NONE
妻郎氏,NONE
安王,PER
朱穆奏,PER
李枝奐妻,PER
毛明,PER
深恩,NONE
熊耀璣,PER
甚屬勤,NONE
申蘭,PER
著封,NONE
達顏,PER
阿育士,PER
順以,NONE
云爾想何,NONE
仍速,NONE
伊反以,NONE
何物,NONE
來門,NONE
保廣東,NONE
允祿,PER
其福寧,PER
初起,NONE
劉薩樞著,PER
可奏,NONE
否故,NONE
吳士玉,PER
周士元,PER
因伊病,NONE
地未,NONE
多疑,NONE
官廣東,NONE
官黃龍,PER
官黃龍調,NONE
宜福寧,NONE
將卜,NONE
將宋,NONE
將費俊,PER
將趙坤,PER
平常人,NONE
店,NONE
廣西督標,GRP
悵然,NONE
愈思食,NONE
懷疑,NONE
承受,NONE
故生,NONE
旨黃龍,NONE
明敏,NONE
楊朝麟,PER
楊琳,PER
為雲南楚,NONE
無物,NONE
疾初,NONE
眾人觀,NONE
籬笆,NONE
缺著,NONE
至門,NONE
虎山,LOC
補福寧,NONE
覺羅滿,NONE
謝治為,PER
跪求,NONE
送去,NONE
雲南永順,LOC
雲南騰,LOC
今赫壽,NONE
前嚴,NONE
力主,NONE
囑托,NONE
奏謂,NONE
妻齊氏,PER
弊前,NONE
必京,NONE
批令繕,NONE
札托赫壽,NONE
求免,NONE
深州,LOC
烈性,NONE
無情,NONE
特恩,NONE
等免,NONE
糧部議,NONE
耳爾,NONE
行伊,NONE
行查弼納,NONE
請戶,NONE
赫壽以,NONE
赫壽將,NONE
赫壽題,NONE
部滿,NONE
隱諱斷,NONE
馮淳,PER
之事問,NONE
事關,NONE
以陳璋,NONE
前馬,NONE
力之人,NONE
力陳思佑,NONE
動用,NONE
周為,PER
四譯館,OFF
回嗣後情,NONE
外省,NONE
好少加,NONE
將去,NONE
惟少加,NONE
懇聖恩,NONE
所下,NONE
敘大學士,NONE
機務陳璋,NONE
泰特,PER
熊詔,PER
王盛,PER
璋,NONE
璸,NONE
田廣運,PER
盡行發,NONE
目繕,NONE
督查,NONE
破格,NONE
糧斷,NONE
胡駿,PER
蔣陳錫任,NONE
行鈔,SYS
輸納,NONE
金行,NONE
鈔,SYS
閱斷,NONE
非無故,NONE
齊任,NONE
下注,NONE
作簷,NONE
具奏爾,NONE
初三,DATE
已若雨,NONE
申時,DATE
能霑,NONE
足應將,NONE
雨足則,NONE
雷雨,NONE
達色,PER
顧悅履,PER
二司,NONE
今臣現,NONE
令藩,NONE
作銅變,NONE
卜坦來,PER
嚴緝,NONE
塊,NONE
多羅貝勒達,NONE
官段,NONE
將小制,NONE
小制,NONE
廢銅,NONE
廢銅變,NONE
故雲南永順,NONE
武場,SYS
統瑯圖,PER
許買,NONE
試例,SYS
語應將,NONE
議覆甘肅,NONE
議覆錢局,NONE
賣嗣後止,NONE
賣者,NONE
銅如有,NONE
銷毀,NONE
錢作,NONE
鑄板,NONE
需入場,NONE
騰龍,NONE
一弓匠,NONE
一族,NONE
一生,NONE
一船,NONE
不奏聞,NONE
不足介意,NONE
並留,NONE
之佐,NONE
之本,NONE
事到,NONE
事年,NONE
云拉藏,NONE
人名,NONE
人臣查,NONE
今查額,NONE
今此兵,NONE
令伊寨,NONE
以謙侍,NONE
伊佐領,NONE
伊為,NONE
何並,NONE
何處行,NONE
何處須,NONE
何隱,NONE
余,NONE
保疏報,NONE
俱未,NONE
倫特徹,NONE
倫特速,NONE
克路,NONE
內事爾,NONE
兩得,NONE
其用,NONE
冗長,NONE
冼住,NONE
十五名,NONE
即知,NONE
參都克策,NONE
取拉藏,NONE
同夥現,NONE
向澤卜尊,PER
君元,PER
告額,NONE
呼之子,NONE
呼者,NONE
呼里供,NONE
命官,NONE
問丁憂,NONE
嗜酒,NONE
回之知,NONE
因辦,NONE
固防探,NONE
圍命,NONE
土坎,NONE
孫森,PER
孫等告,NONE
學士勒什布,PER
實信,NONE
將賊,NONE
將軍總督額,NONE
巴爾庫爾有,NONE
布托,NONE
布齊,NONE
常保現,NONE
幫助拉藏,NONE
張聖佐疏,PER
往西,NONE
往西寧,NONE
征,NONE
征拉藏,EVT
徒王,NONE
徵來,NONE
德勒,NONE
惡策,NONE
意料,NONE
或征,NONE
所查,NONE
所記,NONE
所賴者,NONE
扎西,PER
拉布,NONE
拉藏恐,NONE
收取,NONE
旅順口,LOC
時此,NONE
有極,NONE
有額,NONE
松潘,LOC
查禮,PER
桑都噶爾,PER
此二佐,NONE
活擒,NONE
潛住,NONE
潛藏及,NONE
營先後報,NONE
犯殊屬,NONE
獲上,NONE
獲外,NONE
獲軍校,NONE
獲陳君元,NONE
甚易應,NONE
瞞,NONE
知得,NONE
神奇,NONE
等情,NONE
經卹賞,NONE
縣現,NONE
羈留,NONE
若得,NONE
蘇克濟,NONE
處察問,NONE
記得,NONE
記性,NONE
詳察爾,NONE
議覆聖,NONE
豫備,NONE
起端,NONE
軍富,NONE
迎剿,NONE
逃海賊,NONE
逃至,NONE
遙遠策,NONE
遺忘誠為,NONE
閩安協,LOC
阿二,PER
阿吉尾,NONE
阿吉尾余,NONE
雖虛實,NONE
零敦,NONE
需科派,NONE
霍善,PER
靖逆將,OFF
馮君,PER
駐扎噶斯,LOC
麻等時,NONE
一使,NONE
之兵會,NONE
之子孫,NONE
之恩此,NONE
云策,NONE
今實,NONE
今拉藏,PER
伊等絕,NONE
侵拉藏,NONE
信到,NONE
俱往,NONE
倘拉藏,NONE
克爾木台,NONE
兵實,NONE
勝用將,NONE
十萬見,NONE
合欲征,NONE
圖謀達賴,NONE
大軍為,NONE
天高地厚,NONE
已熟,NONE
布達理,NONE
征討,NONE
必公同,NONE
愛保護,NONE
或拉藏,NONE
所敗爾,NONE
敵聖主始,NONE
方去,NONE
方善,NONE
時正,NONE
曉諭務令合,NONE
甚易易,NONE
生變,NONE
當奮,NONE
發報,NONE
碩齊策,NONE
碩齊須,NONE
終仁,NONE
聖主,NONE
能敗策,NONE
若有聞,NONE
被策,NONE
西寧豫備,NONE
見務,NONE
調回爾,NONE
諭知,NONE
諾爾布色,NONE
過人爾,NONE
顧實,NONE
顯為,NONE
五十七年,DATE
國材,NONE
延信行,NONE
汪扎爾來,NONE
一二百,NONE
三覆奏將,NONE
主不過,NONE
之事恩,NONE
之極,NONE
之疾,NONE
之言多,NONE
以讀,NONE
伊所襲,NONE
傷稼,NONE
允吉為,NONE
入夏,NONE
其恩詔,NONE
典關,NONE
再強,NONE
凡大祀,NONE
則事,NONE
則免,NONE
勉強,NONE
十五六年,NONE
千百年,NONE
即貽數,NONE
原立職,NONE
反非,NONE
受風塞,NONE
可免,NONE
可前,NONE
命之事關,NONE
咳嗽,NONE
問安稍,NONE
增今,NONE
壇應,NONE
大綱乎,NONE
大綱然,NONE
孫英敏,PER
完結緩,NONE
官黃州,NONE
寶俱不勝,NONE
將牛射,NONE
將王,NONE
將馬良,PER
屬筆底,NONE
川北,LOC
往寧壽宮,NONE
徐徐,NONE
徵一項,NONE
徵亦不過,NONE
徵信所,NONE
必致貽誤,NONE
忍數,NONE
怔忡,NONE
恭代上,NONE
恭代彼時,NONE
恭代諭,NONE
患爾,NONE
意行,NONE
截然不同,NONE
批出,NONE
推耳聾,NONE
描摹,NONE
支持,NONE
故不允,NONE
日恐,NONE
時慮,NONE
欠安,NONE
決者,NONE
清結,NONE
湖廣寶慶,LOC
為淳,NONE
無力,NONE
無足,NONE
燦為,NONE
爾代,NONE
猶覺,NONE
生亦著,NONE
申喬欲,NONE
疏請致,NONE
疼痛,NONE
發愈覺,NONE
盡知,NONE
監禁情,NONE
禮祀,NONE
積悶,NONE
穡,NONE
糧分,NONE
總其,NONE
而治人,NONE
聖躬少,NONE
聲啞,NONE
腿,NONE
至大,NONE
英武,NONE
萬幾,NONE
萬爾等會,NONE
虛文務,NONE
觀寶著,NONE
誠敬,NONE
調理數,NONE
讀書報,NONE
起者,NONE
身體,NONE
躬尚能,NONE
迷暈,NONE
違和故,NONE
邁者,NONE
錯誤,NONE
閱悉,NONE
雖云無為,NONE
項款,NONE
額爾錦用,NONE
額爾錦觀,NONE
一循,NONE
七旬,NONE
不毀,NONE
中所僅,NONE
之制,NONE
乞往,NONE
八旬,NONE
公奏,NONE
前日,NONE
劇艱,NONE
動履,NONE
即聖經,NONE
合詞,NONE
吳世巴為,NONE
問安御,NONE
如雨哀,NONE
孝事,NONE
孝養,NONE
定制,SYS
寢視,NONE
寧壽宮,LOC
尚宜,NONE
居喪,NONE
恪恭將,NONE
憂勞,NONE
憂禮,NONE
抱疴,NONE
斷宜,NONE
昣,NONE
晨昏定省,NONE
景日,NONE
東暖閣,LOC
步履,NONE
涕,NONE
漸篤,NONE
無疾之人,NONE
玉食,NONE
痛加,NONE
痛艱,NONE
禮制且,NONE
禮記,NONE
稍安,NONE
稍間,NONE
聖壽將,NONE
自勝今,NONE
與廷臣,NONE
萬古問,NONE
萬方壽至,NONE
見者,NONE
記論,NONE
違和碩暈足,NONE
違豫,NONE
遵循,NONE
重伏,NONE
陸經遠,PER
食肉,NONE
七百五十四,NONE
上居,NONE
九什妻,NONE
俞命雄,PER
內酉刻,NONE
十萬,NONE
妻鈕,NONE
殯命,NONE
濮氏,NONE
蒼震門,LOC
貢禮物賞,NONE
軍孟淑賢妻,NONE
遴妻,NONE
郭奇,PER
馮氏,PER
一萬襲,NONE
不敷計算,NONE
勞苦殊,NONE
寧安軍前,NONE
將庫,NONE
將損,NONE
將軍富,NONE
查驗,NONE
深加,NONE
減定議,NONE
牢固,NONE
生即,NONE
襲,NONE
貯布,NONE
賞給,NONE
軍兵,NONE
造,NONE
駐扎邊,NONE
二三十里,NONE
停送,NONE
先往,NONE
其事臣,NONE
南山,LOC
南關,LOC
即通,NONE
口酸茨河,LOC
否馬齊,NONE
呂謙恒,PER
商安撫,PER
噶斯之要,NONE
地宮,NONE
大通河,LOC
太行,LOC
官康海,PER
宮入,NONE
宮繕,NONE
寬溝,LOC
寺僧,NONE
射利,NONE
尋諸,NONE
尖,NONE
尚早,NONE
尚痛,NONE
屬賢員,NONE
岷州,LOC
崎嶇,NONE
常泰,PER
張世祺上,NONE
張懋能,PER
恐怖,NONE
日定,NONE
李先,PER
此交諸,NONE
永停,NONE
海壽,PER
王懿,PER
疏言主紅番,NONE
相離,NONE
督臣,NONE
知拉藏,NONE
等求,NONE
索泰,PER
綱司,NONE
耆老,NONE
聖躬違,NONE
臣令,NONE
自彼處,NONE
自愛自任,NONE
菜寧卜,NONE
薩馬,NONE
處邊,NONE
親送,NONE
計梓,NONE
調遣臣,NONE
貝勒羅布,PER
足痛,NONE
遲數,NONE
防備,NONE
隘,NONE
預至陵,NONE
養馬匹,NONE
二三月,DATE
京畿,LOC
以木為,NONE
以護塘,NONE
借禁,NONE
兢惕爾,NONE
准備爾,NONE
取利者,NONE
名備,NONE
固塘根,NONE
土培岸,NONE
土塘現,NONE
均須,NONE
坦水石,NONE
塘河,NONE
塘腳,NONE
多遭,NONE
大喪,NONE
大石,NONE
大雪,NONE
宜盡,NONE
彼地,NONE
心講,NONE
愈為,NONE
應去,NONE
故麥,NONE
有妨,NONE
木櫃,NONE
東西,NONE
櫃橫,NONE
毋視,NONE
浮沙,NONE
海塘,NONE
浸入,NONE
淤為,NONE
澤亦應,NONE
疏河,NONE
疏言海寧縣,NONE
疏言粵東,NONE
石塘,NONE
碎石,NONE
禦俱應,NONE
築壩,NONE
粵西粵西,NONE
統武格,NONE
經國,NONE
缺失,NONE
腳,NONE
至粵必,NONE
苗滋長,NONE
販米,NONE
貼塘底,NONE
資藉,NONE
附塘,NONE
陸今,NONE
高築塘身,NONE
麥苗漸,NONE
不準,NONE
之人著,NONE
令京師,NONE
伊弟,NONE
公吳爾,NONE
公景熙,NONE
參其應,NONE
啟奏者,NONE
大人,NONE
官員俱有,NONE
宜思恭為,NONE
弊交,NONE
悖亂,NONE
楊宗義為,NONE
此顯,NONE
理合,NONE
祈求,NONE
管轄從,NONE
補應襲,NONE
連日望,NONE
遲今,NONE
遲至,NONE
部覆到,NONE
部速議,NONE
隨散,NONE
雨澤著交,NONE
雨近,NONE
雲生,NONE
領及,NONE
題鎮國,NONE
風起,NONE
一位,NONE
之大,NONE
二員馳,NONE
今造,NONE
伏秋驟,NONE
傅爾丹奏,PER
八位,NONE
分送,NONE
地凍,NONE
寧安處,LOC
將大將,NONE
將軍傅爾丹,PER
將軍軍前,NONE
工因,NONE
應建,NONE
挑溜北,NONE
新造,NONE
每旗給,NONE
水應,NONE
沙灘,NONE
派賢能,NONE
港,NONE
現得,NONE
瓜州,LOC
發甚屬,NONE
聖主特計,NONE
花園,NONE
議覆振,NONE
貴州定,LOC
赤為,NONE
軍公,NONE
軍費,NONE
重門,NONE
阿爾泰巴爾庫爾,LOC
不足以,NONE
之昭陽,NONE
云沛田疊,NONE
以利,NONE
任江蘇,NONE
佟桂承襲,PER
佟維藩,PER
保疏言,PER
俾水,NONE
兼加,NONE
出貓兒,NONE
十字,NONE
千總而文,PER
口岸,LOC
商漁船,NONE
嘉興府屬,LOC
堤,NONE
壓請,NONE
大漲,NONE
奸匪,NONE
察勘,NONE
寬厚,NONE
山口,LOC
巡檢,OFF
工單,NONE
工幫築,NONE
形酌,NONE
循舊,NONE
微山湖,LOC
故應銷,NONE
有守備,NONE
東金,LOC
水暢,NONE
沒應將,NONE
沛湖,LOC
沛縣,LOC
河一帶,NONE
注,NONE
渟,NONE
湖歷,NONE
漕運則,NONE
漢為,NONE
焦映,NONE
營一帶,NONE
由沛縣,NONE
盤驗,NONE
移嘉興府,NONE
統白道,NONE
總因,NONE
聚泊,NONE
蓋山,NONE
詢據,NONE
遇運,NONE
鄉魚,NONE
閘以濟,NONE
隆以,NONE
雖設,NONE
之時令,NONE
以俟續,NONE
價者,NONE
先修,NONE
報營官,NONE
報當修,NONE
如所造,NONE
將捏,NONE
小修,NONE
屆期,NONE
巡江,NONE
巡海,NONE
庫爾禪,PER
承修,NONE
承勘,NONE
更替,NONE
楚克來,PER
江海,NONE
減,NONE
瑪滾,PER
確驗,NONE
禮喀喇沁,PER
空缺,NONE
總督長,PER
要區額,NONE
設大,NONE
設造,NONE
請嗣後各營,NONE
那木塔爾來,PER
鋒參,NONE
領工,NONE
領祁爾薩為,NONE
駙垂忠來,PER
駙納木賽,PER
鼐,NONE
下所司,NONE
之奪,NONE
今賞,NONE
伊來,NONE
何路,NONE
侍衛色,NONE
侍衛諾里爾達,PER
倘不相值,NONE
傷一賊,NONE
兵傷,NONE
兵臣,NONE
兵衝,NONE
則會兵,NONE
博音馬松,PER
厄魯特賊,GRP
咨公策,NONE
四面山,LOC
因將,NONE
埋伏,NONE
大軍前,NONE
奏大敗,NONE
